row,gold_set,provider,merchant_raw,description_raw,amount,direction,gold_leaf,gold_general,review_notes,agree,native_category_raw,plaid_leaf,plaid_general,pipeline_leaf,pipeline_general,pipeline_tier,gold_matches_plaid,gold_matches_pipeline,gold_matches_plaid_general,gold_matches_pipeline_general,llm_consensus_leaf,llm_consensus_general,llm_consensus_how,gold_matches_llm_consensus,gemini_leaf,sonnet_leaf,opus_leaf,haiku_draft_leaf,sonnet_draft_leaf
309,v4_unmatched_plaid,plaid,Apple,Visa purchase APPLE.COM/BILL,10.99,debit,software,digital_subscriptions_services,APPLE.COM/BILL £10.99.,established,GENERAL_MERCHANDISE_COMPUTERS_AND_ELECTRONICS,computing_devices,general_retail_marketplaces,software,digital_subscriptions_services,T4_dictionary,no,yes,no,yes,software,digital_subscriptions_services,gemini_sonnet_agree,yes,software,software,software,,
310,v4_unmatched_plaid,plaid,Greenford Grocers LTD, Greenford Grocers Ltd,10.33,debit,groceries,groceries_household_essentials,Greenford Grocers Ltd; groceries native.,yes,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T6_native_fallback,yes,yes,yes,yes,groceries,groceries_household_essentials,gemini_sonnet_agree,yes,groceries,groceries,groceries_specialist,groceries,groceries
311,v4_unmatched_plaid,plaid,Christopher Clayton Leisure,Christopher Clayton Leisure,10.0,debit,gym_fitness,health_medical,Christopher Clayton Leisure is a leisure/gym operator.,yes,ENTERTAINMENT_EVENTS_AND_TICKETS,live_music,entertainment_leisure,live_music,entertainment_leisure,T6_native_fallback,no,no,no,no,unclassified_other,unclassified,opus_tiebreak,no,entertainment_other,gym_fitness,unclassified_other,gym_fitness,gym_fitness
312,v4_unmatched_plaid,plaid,Joint Utilities,JOINT UTILITIES,14.54,debit,utility_other,utilities_household_bills,JOINT UTILITIES £14.54 with gas/electric native. Bundled/unspecified utility bill; do not force energy vs water.,no,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY,energy,utilities_household_bills,energy,utilities_household_bills,T6_native_fallback,no,no,yes,yes,utility_other,utilities_household_bills,gemini_sonnet_agree,yes,utility_other,utility_other,utility_other,energy,utility_other
313,v4_unmatched_plaid,plaid,Washington Tax,Washington Tax,5.0,debit,unclassified_other,unclassified,"Washington Tax £5. Could be US state tax, Tyne-and-Wear Washington, or another fee. Name collision and tiny amount — do not force tax_payment.",yes,INSURANCE_AND_TAX_TAX_PAYMENT,tax_payment,council_tax_government,tax_payment,council_tax_government,T6_native_fallback,no,no,no,no,unclassified_other,unclassified,opus_tiebreak,yes,taxi_rideshare,unclassified_other,unclassified_other,tax_payment,tax_payment
314,v4_unmatched_plaid,plaid,Streetshirts,SP STREETSHIRTS,15.98,debit,clothing_general,clothing_personal_care,SP STREETSHIRTS Shopify apparel.,yes,GENERAL_MERCHANDISE_APPAREL_AND_ACCESSORIES,clothing_general,clothing_personal_care,clothing_general,clothing_personal_care,T6_native_fallback,yes,yes,yes,yes,clothing_general,clothing_personal_care,opus_tiebreak,yes,printing_services,clothing_general,clothing_general,clothing_general,clothing_general
315,v4_unmatched_plaid,plaid,Apple,Visa purchase APPLE.COM/BILL,1.59,debit,software,digital_subscriptions_services,APPLE.COM/BILL £1.59.,established,GENERAL_MERCHANDISE_COMPUTERS_AND_ELECTRONICS,computing_devices,general_retail_marketplaces,software,digital_subscriptions_services,T4_dictionary,no,yes,no,yes,software,digital_subscriptions_services,gemini_sonnet_agree,yes,software,software,software,,
316,v4_unmatched_plaid,plaid,Dillans Food And Wine,DILLANS FOOD and W,3.0,debit,convenience_store,groceries_household_essentials,"Dillans Food and Wine is a mixed food-and-off-licence corner shop, not a wine specialist.",no,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T6_native_fallback,no,no,yes,yes,alcohol_wine,groceries_household_essentials,gemini_sonnet_agree,no,alcohol_wine,alcohol_wine,convenience_store,alcohol_wine,groceries_specialist
317,v4_unmatched_plaid,plaid,ITVX,ITVX PREMIUM,3.99,debit,streaming,digital_subscriptions_services,ITVX Premium is video streaming.,established,ENTERTAINMENT_MUSIC_VIDEO_GAMES_TV_AND_MOVIES,entertainment_other,entertainment_leisure,entertainment_other,entertainment_leisure,T6_native_fallback,no,no,no,no,streaming,digital_subscriptions_services,gemini_sonnet_agree,yes,streaming,streaming,streaming,,
318,v4_unmatched_plaid,plaid,Abbi Wynne,ABBI WYNNE 300000001615165258,150.0,debit,transfer_p2p,transfers,Named person Abbi Wynne.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
319,v4_unmatched_plaid,plaid,Peter Gardner Money,PETER GARDNER     MONEY             VIA MOBILE - PYMT FP 12/09/25 10    15115500831033000N,20.0,debit,transfer_p2p,transfers,"Named person Peter Gardner; memo MONEY. MONEY is not a listed debt keyword (LOAN/LEND/OWE/DEBT/IOU), so this stays P2P.",yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
320,v4_unmatched_plaid,plaid,Kulture,5831 20SEP25 CD   SUMUP  *KULTURE   EVENTS            IPSWICH GB,10.0,debit,entertainment_other,entertainment_leisure,SumUp *Kulture Events Ipswich £10 is a customer tap at an events venue/promoter. More likely entry/ticket than hiring an event planner; exact event type unknown.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,event_planning,entertainment_leisure,gemini_sonnet_agree,no,event_planning,event_planning,entertainment_other,event_planning,event_planning
321,v4_unmatched_plaid,plaid,Current,202686 80699039  OPTIONAL FT Barclays current account,10.0,debit,transfer_own_account,transfers,OPTIONAL FT Barclays current account — own current-account transfer. Override models' unclassified_other (junk-string Current does not apply when the narrative names the account).,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_other,unclassified,T4_dictionary,no,no,no,no,unclassified_other,unclassified,opus_tiebreak,no,transfer_own_account,unclassified_other,unclassified_other,unclassified_other,unclassified_other
322,v4_unmatched_plaid,plaid,Milkbotretailcepro,Nyx*milkbotretailcepro,1.5,debit,groceries_specialist,groceries_household_essentials,"Nyx*milkbotretailcepro £1.50 is a Nayax-paid farm Milkbot milk vending machine, not confectionery.",no,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T6_native_fallback,no,no,yes,yes,confectionary,groceries_household_essentials,opus_tiebreak,no,groceries_specialist,unclassified_other,confectionary,confectionary,groceries
323,v4_unmatched_plaid,plaid,Halton Village Stores,Halton Village Stores,3.5,debit,convenience_store,groceries_household_essentials,Halton Village Stores; convenience native.,yes,GENERAL_MERCHANDISE_CONVENIENCE_STORES,convenience_store,groceries_household_essentials,convenience_store,groceries_household_essentials,T4_dictionary,yes,yes,yes,yes,convenience_store,groceries_household_essentials,gemini_sonnet_agree,yes,convenience_store,convenience_store,convenience_store,convenience_store,convenience_store
324,v4_unmatched_plaid,plaid,Gcc Fin Serv Ecomm,GCC FIN SERV ECOMM,57.0,debit,unclassified_other,unclassified,"GCC FIN SERV ECOMM £57. Could be council e-commerce, remittance (GCC Remit) or a card acquirer. Name collision — do not force a financial-services leaf.",no,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,government_services,council_tax_government,T4_dictionary,no,no,yes,no,unclassified_other,unclassified,opus_tiebreak,yes,financial_services_other,unclassified_other,unclassified_other,financial_services_other,unclassified_other
325,v4_unmatched_plaid,plaid,Twinlakespark,TWINLAKESPARK.COM 01664567777,53.35,debit,days_out,entertainment_leisure,twinlakespark.com is Twinlakes theme park (Melton Mowbray). Casino native is wrong.,yes,ENTERTAINMENT_CASINOS_AND_GAMBLING,gambling_unspecified,gambling,gambling_unspecified,gambling,T6_native_fallback,no,no,no,no,days_out,entertainment_leisure,gemini_sonnet_agree,yes,days_out,days_out,days_out,days_out,days_out
326,v4_unmatched_plaid,plaid,Cd Savers Health & Beauty,5103 30AUG25 CD   SAVERS HEALTH &   BEAUTY            LOUGHBOROUGH GB,29.12,debit,health_beauty_general,clothing_personal_care,"Savers Health & Beauty is AS Watson discount health-and-beauty, not a pharmacy.",yes,PERSONAL_CARE_HAIR_AND_BEAUTY,skin_hair_care,clothing_personal_care,pharmacy,health_medical,T4_dictionary,no,no,yes,no,health_beauty_general,clothing_personal_care,gemini_sonnet_agree,yes,health_beauty_general,health_beauty_general,health_beauty_general,health_beauty_general,health_beauty_general
327,v4_unmatched_plaid,plaid,Trainline,PAYPAL *TRAINLINE 35314369001,21.4,debit,public_transport_rail_coach,transport_motoring,"PayPal *Trainline — label the underlying rail ticket, not the intermediary.",yes,TRAVEL_AND_TRANSPORTATION_PUBLIC_TRANSIT,public_transport_rail_coach,transport_motoring,public_transport_rail_coach,transport_motoring,T6_native_fallback,yes,yes,yes,yes,public_transport_rail_coach,transport_motoring,gemini_sonnet_agree,yes,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach
328,v4_unmatched_plaid,plaid,Amazon Prime,8983 20JUN25      AMAZON            PRIME*L11XS0HW5   AMZN.CO.UK/PM GB,8.99,debit,streaming,digital_subscriptions_services,Amazon Prime* subscription.,established,ENTERTAINMENT_MUSIC_VIDEO_GAMES_TV_AND_MOVIES,entertainment_other,entertainment_leisure,entertainment_other,entertainment_leisure,T6_native_fallback,no,no,no,no,streaming,digital_subscriptions_services,gemini_sonnet_agree,yes,streaming,streaming,streaming,,
329,v4_unmatched_plaid,plaid,Raylo,AFKXKF7 Raylo,40.99,debit,retail_finance_repayment,credit_loan_repayments,Raylo instalment.,yes,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,retail_finance_repayment,credit_loan_repayments,T4_dictionary,no,yes,no,yes,retail_finance_repayment,credit_loan_repayments,gemini_sonnet_agree,yes,retail_finance_repayment,retail_finance_repayment,retail_finance_repayment,retail_finance_repayment,retail_finance_repayment
330,v4_unmatched_plaid,plaid,SkyBet,SKY BET Sky Bet,10.0,debit,gambling_betting,gambling,Sky Bet debit stake.,yes,ENTERTAINMENT_CASINOS_AND_GAMBLING,gambling_unspecified,gambling,gambling_betting,gambling,T4_dictionary,no,yes,yes,yes,gambling_betting,gambling,gemini_sonnet_agree,yes,gambling_betting,gambling_betting,gambling_betting,gambling_betting,gambling_betting
331,v4_unmatched_plaid,plaid,Miss Sholanda,Miss Sholanda S Burris sb,5.0,debit,transfer_p2p,transfers,Named person Miss Sholanda S Burris.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T5_R01,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
332,v4_unmatched_plaid,plaid,The Spitfire,The Spitfire from Groceries Pot,15.35,debit,pub_bar,eating_drinking_out,"The Spitfire (Shepherd Neame pub, West Malling). From Groceries Pot is a Monzo funding source, not the merchant. Override groceries.",no,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T6_native_fallback,no,no,no,no,pub_bar,eating_drinking_out,opus_tiebreak,yes,pub_bar,savings_transfer,pub_bar,pub_bar,groceries
333,v4_unmatched_plaid,plaid,Current,206651 33976114  MOBILE-CHANNEL FT Barclays current account,100.0,debit,transfer_own_account,transfers,MOBILE-CHANNEL FT Barclays current account — own-account transfer. Override unclassified_other.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_other,unclassified,T4_dictionary,no,no,no,no,transfer_own_account,transfers,opus_tiebreak,yes,transfer_own_account,unclassified_other,transfer_own_account,unclassified_other,unclassified_other
334,v4_unmatched_plaid,plaid,Tandoori Knights,Tandoori Knights,2.0,debit,takeaway,eating_drinking_out,"Tandoori Knights £2 is consistent with an Indian takeaway, not table service.",no,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,no,no,yes,yes,takeaway,eating_drinking_out,gemini_sonnet_agree,yes,takeaway,takeaway,takeaway,restaurant_cafe,takeaway
335,v4_unmatched_plaid,plaid,Bp Bovey Sf Connect,Contactless Payment BP BOVEY SF CONNECT,8.45,debit,fuel,transport_motoring,BP Bovey SF Connect is a BP forecourt.,yes,TRAVEL_AND_TRANSPORTATION_OTHER_TRAVEL_AND_TRANSPORTATION,transport_other,transport_motoring,fuel,transport_motoring,T4_dictionary,no,yes,yes,yes,fuel,transport_motoring,gemini_sonnet_agree,yes,fuel,fuel,fuel,fuel,fuel
336,v4_unmatched_plaid,plaid,Apple,APPLE.COM/BILL Apple App Store,5.99,debit,software,digital_subscriptions_services,APPLE.COM/BILL Apple App Store £5.99.,established,GENERAL_MERCHANDISE_COMPUTERS_AND_ELECTRONICS,computing_devices,general_retail_marketplaces,software,digital_subscriptions_services,T4_dictionary,no,yes,no,yes,software,digital_subscriptions_services,gemini_sonnet_agree,yes,software,software,software,,
337,v4_unmatched_plaid,plaid,Cd Ridgewood Stores,8213 01OCT25 CD   RIDGEWOOD STORES  LTD               UCKFIELD GB,0.85,debit,convenience_store,groceries_household_essentials,Ridgewood Stores Ltd Uckfield; local store. Apparel native is wrong.,yes,GENERAL_MERCHANDISE_APPAREL_AND_ACCESSORIES,clothing_general,clothing_personal_care,clothing_general,clothing_personal_care,T6_native_fallback,no,no,no,no,convenience_store,groceries_household_essentials,gemini_sonnet_agree,yes,convenience_store,convenience_store,convenience_store,convenience_store,convenience_store
338,v4_unmatched_plaid,plaid,Horse And Jockey,HORSE AND JOCKEY Horse And Jockey,16.95,debit,pub_bar,eating_drinking_out,Horse and Jockey is a pub name; casino native is wrong.,yes,ENTERTAINMENT_CASINOS_AND_GAMBLING,gambling_unspecified,gambling,gambling_unspecified,gambling,T6_native_fallback,no,no,no,no,pub_bar,eating_drinking_out,gemini_sonnet_agree,yes,pub_bar,pub_bar,pub_bar,pub_bar,pub_bar
339,v4_unmatched_plaid,plaid,Stagecoach Services,STAGECOACH SERVICESTOCKPORT,3.8,debit,public_transport_rail_coach,transport_motoring,Stagecoach Services Stockport bus fare.,yes,TRAVEL_AND_TRANSPORTATION_PUBLIC_TRANSIT,public_transport_rail_coach,transport_motoring,public_transport_rail_coach,transport_motoring,T6_native_fallback,yes,yes,yes,yes,public_transport_rail_coach,transport_motoring,gemini_sonnet_agree,yes,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach
340,v4_unmatched_plaid,plaid,Trainline,Trainline,3.7,debit,public_transport_rail_coach,transport_motoring,Trainline ticket.,yes,TRAVEL_AND_TRANSPORTATION_PUBLIC_TRANSIT,public_transport_rail_coach,transport_motoring,public_transport_rail_coach,transport_motoring,T6_native_fallback,yes,yes,yes,yes,public_transport_rail_coach,transport_motoring,gemini_sonnet_agree,yes,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach
341,v4_unmatched_plaid,plaid,Hurricane Rooms Cd,HURRICANE ROOMS CD 4411,2.3,debit,sports_participation,entertainment_leisure,"Hurricane Rooms CD is Hurricane Room pool & snooker clubs (London). £2.30 is table time, not lodging or a casino. Lodging native is wrong.",no,TRAVEL_AND_TRANSPORTATION_LODGING,accommodation,travel_holidays,accommodation,travel_holidays,T6_native_fallback,no,no,no,no,unclassified_other,unclassified,opus_tiebreak,no,sports_participation,gambling_unspecified,unclassified_other,accommodation,gambling_casino
342,v4_unmatched_plaid,plaid,Virgin Games Cd,VIRGIN GAMES CD 0920,15.0,debit,gambling_casino,gambling,Virgin Games is an online casino.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,gambling_casino,gambling,T4_dictionary,no,yes,no,yes,gambling_casino,gambling,gemini_sonnet_agree,yes,gambling_casino,gambling_casino,gambling_casino,gambling_casino,gambling_casino
343,v4_unmatched_plaid,plaid,Le Chateau,LE CHATEAU  ON 09 SEP CLP,5.39,debit,restaurant_cafe,eating_drinking_out,Le Chateau dining contactless.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,yes,yes,yes,yes,unclassified_other,unclassified,opus_tiebreak,no,restaurant_cafe,clothing_general,unclassified_other,restaurant_cafe,restaurant_cafe
344,v4_unmatched_plaid,plaid,First Direct Loan,FIRST DIRECT LOAN,428.91,debit,personal_loan_repayment,credit_loan_repayments,FIRST DIRECT LOAN is an unsecured personal-loan instalment. Explicit lender product name.,yes,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,personal_loan_repayment,credit_loan_repayments,personal_loan_repayment,credit_loan_repayments,T6_native_fallback,yes,yes,yes,yes,personal_loan_repayment,credit_loan_repayments,gemini_sonnet_agree,yes,personal_loan_repayment,personal_loan_repayment,personal_loan_repayment,personal_loan_repayment,personal_loan_repayment
345,v4_unmatched_plaid,plaid,Trading 212 Pi,TRADING 212 PI2612503574245162,1000.0,debit,investment_trading,savings_investments,Trading 212 PI is a self-directed investment/trading platform debit.,yes,TRANSFER_OUT_INVESTMENT_AND_RETIREMENT_FUNDS,investment_general,savings_investments,investment_trading,savings_investments,T4_dictionary,no,yes,yes,yes,investment_trading,savings_investments,gemini_sonnet_agree,yes,investment_trading,investment_trading,investment_trading,investment_trading,investment_trading
